amount,hour_of_day,is_new_recipient,agent_rolling_avg_amount,deviation_from_role_avg,txns_last_5min,counterparty_risk_tier,agent,is_anomaly,calibrated_score
4476.74,22,0,4488.21,-0.0056,0,1,Marketing Agent,0,15.894141963160358
7488.64,15,0,4488.21,1.4759,2,2,Marketing Agent,0,32.31403665963707
1979.38,13,0,4488.21,-1.2341,0,1,Marketing Agent,0,8.620415399576142
1715.77,15,0,4488.21,-1.3638,2,1,Marketing Agent,0,21.334472299011363
2143.67,9,0,4488.21,-1.1533,2,1,Marketing Agent,0,20.878781743565934
5996.98,16,0,4488.21,0.7422,0,2,Marketing Agent,0,21.30748955307852
1643.02,16,0,4488.21,-1.3996,1,1,Marketing Agent,0,15.852610135768753
3522.22,11,0,4488.21,-0.4752,2,1,Marketing Agent,0,18.104571367351095
3499.57,21,0,4488.21,-0.4863,1,1,Marketing Agent,0,20.162091381838245
1568.11,15,0,4488.21,-1.4364,0,1,Marketing Agent,0,10.046515267630463
3405.01,15,0,4488.21,-0.5328,0,2,Marketing Agent,0,20.068204736050177
1487.04,6,0,4488.21,-1.4763,0,1,Marketing Agent,0,17.916696298302735
3803.92,20,0,4488.21,-0.3366,0,1,Marketing Agent,0,11.7428195547165
1435.05,8,0,4488.21,-1.5019,0,1,Marketing Agent,0,14.049018344665154
3914.47,10,0,4488.21,-0.2822,0,1,Marketing Agent,0,7.3403508820163115
6528.1,10,0,4488.21,1.0034,0,1,Marketing Agent,0,7.921961905846708
5862.11,10,1,4488.21,0.6758,1,1,Marketing Agent,0,33.48837032425891
4836.68,15,0,4488.21,0.1714,0,2,Marketing Agent,0,19.59897014760624
1626.32,12,0,4488.21,-1.4078,2,1,Marketing Agent,0,20.50482480110929
2450.78,22,1,4488.21,-1.0022,0,1,Marketing Agent,0,39.53479607702438
2113.42,7,0,4488.21,-1.1682,0,1,Marketing Agent,0,14.717383377984639
6339.35,11,0,4488.21,0.9106,0,1,Marketing Agent,0,7.258277935180802
7080.66,19,0,4488.21,1.2752,0,1,Marketing Agent,0,12.305055351592886
2591.77,6,0,4488.21,-0.9329,0,1,Marketing Agent,0,15.631439413901493
1395.6,18,0,4488.21,-1.5213,1,2,Marketing Agent,0,32.42464908922356
5784.65,6,0,4488.21,0.6377,0,3,Marketing Agent,0,43.314432427756124
1169.58,1,0,4488.21,-1.6324,0,1,Marketing Agent,0,31.447201765932064
5500.32,1,0,4488.21,0.4979,0,2,Marketing Agent,0,36.16140137203933
5881.01,7,0,4488.21,0.6851,0,1,Marketing Agent,0,14.120530258698615
4350.85,13,0,4488.21,-0.0676,0,1,Marketing Agent,0,5.431278743172041
1295.23,12,0,4488.21,-1.5706,0,1,Marketing Agent,0,11.757448100764611
6309.69,18,0,4488.21,0.896,0,1,Marketing Agent,0,10.196889288285483
7649.76,7,0,4488.21,1.5552,0,1,Marketing Agent,0,17.368909840884903
7680.95,14,0,4488.21,1.5705,1,3,Marketing Agent,0,40.542815839599264
1963.71,13,0,4488.21,-1.2418,0,1,Marketing Agent,0,8.803030321458138
3236.21,21,0,4488.21,-0.6159,0,2,Marketing Agent,0,29.871087317562495
3712.68,12,1,4488.21,-0.3815,0,1,Marketing Agent,0,27.076973782598234
5440.31,14,0,4488.21,0.4683,0,1,Marketing Agent,0,5.743738013269761
3770.66,18,0,4488.21,-0.353,0,1,Marketing Agent,0,9.218686568659862
4571.73,22,1,4488.21,0.0411,0,1,Marketing Agent,0,37.431895572790594
3027.48,10,0,4488.21,-0.7185,1,2,Marketing Agent,0,24.189949228406316
1164.59,8,1,4488.21,-1.6349,0,1,Marketing Agent,0,36.17827869422592
6003.2,14,0,4488.21,0.7452,0,1,Marketing Agent,0,6.019257293791281
3904.57,9,0,4488.21,-0.2871,0,1,Marketing Agent,0,8.933506578112171
1475.73,15,0,4488.21,-1.4818,0,1,Marketing Agent,0,10.045141869262775
2400.87,21,0,4488.21,-1.0268,0,1,Marketing Agent,0,16.375350794098374
1252.04,13,0,4488.21,-1.5919,3,1,Marketing Agent,0,29.107096631553553
2606.54,7,0,4488.21,-0.9256,1,1,Marketing Agent,0,17.943315383609626
4440.26,18,0,4488.21,-0.0236,0,1,Marketing Agent,0,8.847577488162573
3445.67,12,0,4488.21,-0.5128,2,1,Marketing Agent,0,17.857109642751322
1564.39,17,0,4488.21,-1.4382,0,2,Marketing Agent,0,26.39020325575977
7171.53,22,0,4488.21,1.3199,0,2,Marketing Agent,0,34.602067919862534
4564.04,8,0,4488.21,0.0373,0,1,Marketing Agent,0,9.678346497426904
6803.26,14,1,4488.21,1.1388,0,1,Marketing Agent,0,28.979698150222454
3780.27,16,0,4488.21,-0.3482,0,1,Marketing Agent,0,6.6163582648099295
2065.79,0,0,4488.21,-1.1916,0,1,Marketing Agent,0,28.766553107835602
1051.45,6,0,4488.21,-1.6906,0,2,Marketing Agent,0,31.45511915203705
5393.76,18,0,4488.21,0.4454,0,1,Marketing Agent,0,9.117768386067127
5359.54,18,0,4488.21,0.4286,0,1,Marketing Agent,0,9.207748516701653
2859.53,9,0,4488.21,-0.8012,0,1,Marketing Agent,0,9.145686807667431
3620.1,23,0,4488.21,-0.427,0,1,Marketing Agent,0,19.17537553720744
3718.94,9,0,4488.21,-0.3784,0,3,Marketing Agent,0,36.303900164855904
6843.76,21,0,4488.21,1.1587,0,1,Marketing Agent,0,17.221095908549167
6279.2,7,0,4488.21,0.881,0,1,Marketing Agent,0,14.38632036648092
2793.95,7,1,4488.21,-0.8334,1,1,Marketing Agent,0,38.73533674598513
2370.41,9,0,4488.21,-1.0418,0,1,Marketing Agent,0,9.58546311672379
7285.5,20,0,4488.21,1.376,0,1,Marketing Agent,0,14.744370618810343
3748.43,21,0,4488.21,-0.3639,0,1,Marketing Agent,0,14.610007946782044
5553.24,12,0,4488.21,0.5239,2,1,Marketing Agent,0,17.77184922113313
4161.55,12,0,4488.21,-0.1607,0,1,Marketing Agent,0,6.618608991587649
4118.8,6,0,4488.21,-0.1817,3,1,Marketing Agent,0,34.41307778627636
7774.14,20,0,4488.21,1.6164,1,2,Marketing Agent,0,34.56277715155903
5702.92,16,0,4488.21,0.5975,0,1,Marketing Agent,0,7.132725610574042
6390.12,16,0,4488.21,0.9356,2,1,Marketing Agent,0,20.230460389357386
2432.13,17,0,4488.21,-1.0114,0,1,Marketing Agent,0,10.034806050403844
1788.85,9,0,4488.21,-1.3278,0,1,Marketing Agent,0,11.190180647272307
3712.16,15,0,4488.21,-0.3817,0,1,Marketing Agent,0,6.426098710157769
1747.11,22,1,4488.21,-1.3484,0,1,Marketing Agent,0,40.91331557145279
7531.58,21,0,4488.21,1.497,0,1,Marketing Agent,0,18.777376572278182
2439.08,19,0,4488.21,-1.008,0,1,Marketing Agent,0,12.247192379641426
6318.31,9,0,4488.21,0.9002,0,2,Marketing Agent,0,21.2385534752111
6149.92,8,0,4488.21,0.8174,0,1,Marketing Agent,0,10.558234109539189
3090.27,17,0,4488.21,-0.6876,0,1,Marketing Agent,0,8.556839987794296
5828.25,15,0,4488.21,0.6592,0,3,Marketing Agent,0,35.85045674454539
2500.4,10,0,4488.21,-0.9778,0,1,Marketing Agent,0,8.105537797431051
5152.81,19,0,4488.21,0.3269,0,1,Marketing Agent,0,10.151283329263839
3123.59,7,0,4488.21,-0.6713,0,1,Marketing Agent,0,13.18235644625747
4246.46,20,0,4488.21,-0.1189,0,1,Marketing Agent,0,11.377636453916129
5534.81,6,0,4488.21,0.5148,2,1,Marketing Agent,0,27.438292630145156
2608.67,17,0,4488.21,-0.9245,0,1,Marketing Agent,0,9.637658040677255
7231.45,14,0,4488.21,1.3494,0,1,Marketing Agent,0,8.028739142738662
6904.94,16,0,4488.21,1.1888,0,1,Marketing Agent,0,8.52437649581077
2517.64,6,0,4488.21,-0.9693,0,2,Marketing Agent,0,27.420130481181214
1166.69,14,0,4488.21,-1.6339,2,1,Marketing Agent,0,22.048586432085806
1086.52,16,0,4488.21,-1.6733,2,2,Marketing Agent,0,35.46061153458954
6807.11,12,0,4488.21,1.1407,0,1,Marketing Agent,0,7.872221415574343
7022.51,22,0,4488.21,1.2466,0,1,Marketing Agent,0,18.809678329944145
2444.47,15,1,4488.21,-1.0053,0,3,Marketing Agent,0,51.5407897136373
7627.57,21,0,4488.21,1.5443,0,1,Marketing Agent,0,19.35135075969806
3720.0,8,0,4488.21,-0.3779,0,2,Marketing Agent,0,21.508195848590628
3291.51,16,0,4488.21,-0.5887,1,1,Marketing Agent,0,11.836023145651463
7889.61,11,0,4488.21,1.6732,0,1,Marketing Agent,0,11.133978128919097
5212.69,6,0,4488.21,0.3564,1,1,Marketing Agent,0,19.352995057924105
2156.8,23,0,4488.21,-1.1468,0,1,Marketing Agent,0,22.413503338925832
4441.78,18,0,4488.21,-0.0228,1,1,Marketing Agent,0,13.54078815072034
4925.81,17,0,4488.21,0.2153,1,1,Marketing Agent,0,12.403734854495019
2997.4,13,0,4488.21,-0.7333,0,1,Marketing Agent,0,6.544236855695318
7907.47,7,0,4488.21,1.6819,0,2,Marketing Agent,0,28.348186206330194
7001.51,13,0,4488.21,1.2363,0,1,Marketing Agent,0,7.63210373872295
2739.63,15,0,4488.21,-0.8601,0,1,Marketing Agent,0,7.498212521917679
5314.59,23,0,4488.21,0.4065,0,1,Marketing Agent,0,19.354714031174968
7190.89,13,0,4488.21,1.3295,0,1,Marketing Agent,0,7.788240294808757
6968.77,14,0,4488.21,1.2202,0,1,Marketing Agent,0,7.51141336255392
5334.94,10,1,4488.21,0.4165,0,1,Marketing Agent,0,29.885059054084152
7000.16,19,0,4488.21,1.2356,0,1,Marketing Agent,0,12.132315181014274
7627.51,17,0,4488.21,1.5442,2,1,Marketing Agent,0,23.590244459129607
7511.12,8,0,4488.21,1.487,1,1,Marketing Agent,0,16.936035107176515
3124.13,22,0,4488.21,-0.671,0,1,Marketing Agent,0,16.42946344373729
3669.95,8,0,4488.21,-0.4025,1,1,Marketing Agent,0,13.681837470736491
4976.78,18,0,4488.21,0.2403,0,2,Marketing Agent,0,22.625754367670304
2116.41,15,0,4488.21,-1.1667,0,1,Marketing Agent,0,8.96488317026919
1374.76,12,0,4488.21,-1.5315,0,3,Marketing Agent,0,35.9254824863737
2507.16,14,1,4488.21,-0.9745,0,1,Marketing Agent,0,29.1877364786175
2335.5,10,0,4488.21,-1.0589,1,1,Marketing Agent,0,12.144855686887446
3962.16,15,0,4488.21,-0.2588,0,1,Marketing Agent,0,6.3856650680803595
7135.11,20,0,4488.21,1.302,0,2,Marketing Agent,0,28.60987868329994
1532.7,20,0,4488.21,-1.4538,0,1,Marketing Agent,0,16.738199929702745
3922.41,17,0,4488.21,-0.2783,1,1,Marketing Agent,0,11.91120682325344
1156.76,13,1,4488.21,-1.6387,2,1,Marketing Agent,0,40.48422036057707
6393.11,15,0,4488.21,0.937,0,1,Marketing Agent,0,7.713547057839265
7289.65,11,1,4488.21,1.378,0,1,Marketing Agent,0,29.93917272370653
3114.35,7,1,4488.21,-0.6758,1,3,Marketing Agent,0,55.80057354044794
2839.08,11,0,4488.21,-0.8112,2,1,Marketing Agent,0,18.606498596902288
7510.88,20,0,4488.21,1.4869,0,2,Marketing Agent,0,29.790382524509486
7211.53,10,0,4488.21,1.3396,0,1,Marketing Agent,0,9.13374557892881
6603.9,15,0,4488.21,1.0407,0,2,Marketing Agent,0,21.120208158946074
2432.66,12,0,4488.21,-1.0111,0,1,Marketing Agent,0,7.63402648211019
7435.84,21,0,4488.21,1.45,0,1,Marketing Agent,0,18.279034413554342
6209.82,9,0,4488.21,0.8469,0,1,Marketing Agent,0,9.04685346320001
230803.37,17,1,4488.21,111.3251,8,2,Marketing Agent,1,82.79944835403377
84982.27,23,1,4488.21,39.5953,3,2,Marketing Agent,1,67.34223775433412
162457.82,0,0,4488.21,77.7057,1,1,Marketing Agent,1,61.59377572817613
49878.16,4,1,4488.21,22.3275,8,1,Marketing Agent,1,72.39296401745845
176952.93,20,0,4488.21,84.8359,0,3,Marketing Agent,1,70.57617127709968
217297.92,21,0,4488.21,104.6817,7,2,Marketing Agent,1,83.27873232163294
39499.16,14,1,4488.21,17.222,5,1,Marketing Agent,1,58.076193546266985
234097.88,18,1,4488.21,112.9457,5,3,Marketing Agent,1,81.29385040521946
218659.18,0,1,4488.21,105.3513,2,3,Marketing Agent,1,79.06429971714928
228632.06,14,1,4488.21,110.257,7,1,Marketing Agent,1,79.59333690547261
36464.52,11,1,4488.21,15.7292,6,1,Marketing Agent,1,61.085281529510674
173258.46,15,1,4488.21,83.0186,6,3,Marketing Agent,1,79.78446419686385
72010.39,23,1,4488.21,33.2144,8,3,Marketing Agent,1,80.44333576257034
74090.19,2,1,4488.21,34.2374,0,2,Marketing Agent,1,61.910033144455376
206848.51,4,1,4488.21,99.5416,5,1,Marketing Agent,1,78.22941667220402
128641.99,7,0,4488.21,61.0716,6,3,Marketing Agent,1,76.8436714349739
174345.78,2,1,4488.21,83.5534,7,2,Marketing Agent,1,81.19220517000744
161774.12,19,1,4488.21,77.3694,3,1,Marketing Agent,1,69.54273435629115
214550.82,20,1,4488.21,103.3304,2,2,Marketing Agent,1,72.77779955502793
135585.69,1,1,4488.21,64.4872,5,3,Marketing Agent,1,75.20437567936557
35647.67,3,1,4488.21,15.3274,1,1,Marketing Agent,1,52.944711940489576
157753.99,2,1,4488.21,75.3919,2,1,Marketing Agent,1,69.34230220345444
91454.21,3,1,4488.21,42.7788,2,3,Marketing Agent,1,67.73459803549471
97687.36,19,1,4488.21,45.8449,3,2,Marketing Agent,1,63.46068013659656
181801.92,3,1,4488.21,87.2211,4,3,Marketing Agent,1,77.74024856314676
230422.71,3,1,4488.21,111.1379,4,3,Marketing Agent,1,80.76014334106357
37630.11,17,1,4488.21,16.3026,3,3,Marketing Agent,1,63.06093640562784
78391.34,0,1,4488.21,36.3532,8,3,Marketing Agent,1,80.49616385133815
78685.5,9,0,4488.21,36.4979,1,1,Marketing Agent,1,37.16824849824911
63582.72,12,0,4488.21,29.0688,5,3,Marketing Agent,1,64.72652382693687
138363.25,10,0,4488.21,65.8535,8,1,Marketing Agent,1,72.63002990537227
122571.57,3,0,4488.21,58.0856,4,3,Marketing Agent,1,72.43381455750975
53628.09,4,1,4488.21,24.1721,8,3,Marketing Agent,1,77.97974980109976
113008.39,11,0,4488.21,53.3814,0,1,Marketing Agent,1,39.503562799205305
112759.56,4,0,4488.21,53.259,7,2,Marketing Agent,1,76.73941269190765
141078.82,2,1,4488.21,67.1893,6,3,Marketing Agent,1,78.32993246671978
90607.95,16,0,4488.21,42.3626,1,3,Marketing Agent,1,56.96865070271109
182637.86,23,1,4488.21,87.6323,2,3,Marketing Agent,1,76.97445843981413
122712.69,0,1,4488.21,58.155,0,2,Marketing Agent,1,68.0652313193888
45304.48,4,1,4488.21,20.0776,3,3,Marketing Agent,1,65.63439522965791
55455.72,10,1,4488.21,25.0711,7,1,Marketing Agent,1,66.8406481533586
190153.09,4,0,4488.21,91.3291,4,3,Marketing Agent,1,78.24048849842067
141583.96,13,1,4488.21,67.4378,8,1,Marketing Agent,1,75.69658810674981
77622.75,3,1,4488.21,35.9751,2,3,Marketing Agent,1,66.90436879587295
44976.7,1,0,4488.21,19.9164,8,2,Marketing Agent,1,73.92350072987503
145146.14,0,1,4488.21,69.1901,0,2,Marketing Agent,1,70.11369064894592
69327.77,4,0,4488.21,31.8948,8,3,Marketing Agent,1,76.2849240450768
226546.05,1,0,4488.21,109.2309,2,3,Marketing Agent,1,77.9131194601923
149427.49,8,1,4488.21,71.2961,8,3,Marketing Agent,1,81.5887520135383
66114.93,3,0,4488.21,30.3144,3,1,Marketing Agent,1,54.48716508248086
147608.48,19,1,4488.21,70.4013,3,2,Marketing Agent,1,68.6099574981549
132599.65,9,1,4488.21,63.0184,1,3,Marketing Agent,1,66.79423344195699
389042.52,9,0,250420.03,1.6016,0,1,HR Agent,0,21.053313105401937
373915.29,11,1,250420.03,1.4268,0,2,HR Agent,0,50.967683893200324
325012.76,10,0,250420.03,0.8618,0,1,HR Agent,0,13.107821348169546
330389.09,10,0,250420.03,0.9239,0,1,HR Agent,0,13.597494047854408
153109.94,8,1,250420.03,-1.1243,0,1,HR Agent,0,38.286171524180226
236462.74,11,1,250420.03,-0.1613,0,2,HR Agent,0,45.31410848286769
174349.65,10,0,250420.03,-0.8789,2,1,HR Agent,0,28.019457286186288
265644.99,11,0,250420.03,0.1759,0,1,HR Agent,0,11.395876684732464
389539.67,8,0,250420.03,1.6073,1,1,HR Agent,0,29.504357881244005
132598.05,9,0,250420.03,-1.3613,0,1,HR Agent,0,13.766731034335255
391944.25,10,0,250420.03,1.6351,0,2,HR Agent,0,32.6406634294287
156961.57,10,0,250420.03,-1.0798,0,1,HR Agent,0,11.868198978895117
299147.2,9,0,250420.03,0.563,1,1,HR Agent,0,18.106253502949077
337330.58,11,0,250420.03,1.0041,2,1,HR Agent,0,30.86349026093118
160337.53,8,1,250420.03,-1.0408,0,1,HR Agent,0,37.874357690547654
167682.65,9,0,250420.03,-0.9559,0,1,HR Agent,0,11.408567852273865
282632.14,8,0,250420.03,0.3722,1,3,HR Agent,0,46.76484873662328
129744.81,8,0,250420.03,-1.3942,1,1,HR Agent,0,22.03404160565736
262169.28,8,0,250420.03,0.1357,0,1,HR Agent,0,10.280805508233826
252430.54,8,1,250420.03,0.0232,0,1,HR Agent,0,36.644780707444
391244.94,8,1,250420.03,1.627,1,1,HR Agent,0,47.16742958156712
204798.28,9,0,250420.03,-0.5271,3,1,HR Agent,0,35.4878569031799
156050.49,0,0,250420.03,-1.0903,0,1,HR Agent,0,32.693151808046196
321151.94,10,1,250420.03,0.8172,1,1,HR Agent,0,40.3683641614745
318496.87,10,0,250420.03,0.7865,1,3,HR Agent,0,47.0822716313944
118990.21,9,0,250420.03,-1.5185,3,1,HR Agent,0,37.88173202463781
243061.22,10,0,250420.03,-0.085,3,1,HR Agent,0,35.08748755036888
312474.12,9,1,250420.03,0.7169,0,1,HR Agent,0,37.85092033360192
329276.15,9,0,250420.03,0.9111,0,2,HR Agent,0,25.66280100029471
382292.36,10,0,250420.03,1.5236,0,1,HR Agent,0,19.968379556106484
105935.45,9,0,250420.03,-1.6693,0,1,HR Agent,0,17.31816405045289
385800.28,11,0,250420.03,1.5641,0,1,HR Agent,0,21.785933035909533
244683.55,22,0,250420.03,-0.0663,1,1,HR Agent,0,38.80656152980687
215692.82,11,0,250420.03,-0.4012,1,1,HR Agent,0,17.120408927313125
295192.79,23,0,250420.03,0.5173,2,1,HR Agent,0,48.70698990341339
226747.58,10,0,250420.03,-0.2735,0,1,HR Agent,0,9.462639894570978
288744.9,9,0,250420.03,0.4428,0,1,HR Agent,0,9.745935403344886
211070.22,0,0,250420.03,-0.4546,0,1,HR Agent,0,31.976374204497425
274600.35,9,0,250420.03,0.2794,0,1,HR Agent,0,9.373862391418298
101882.18,8,0,250420.03,-1.7161,0,1,HR Agent,0,19.730990532974314
369656.19,9,0,250420.03,1.3776,0,1,HR Agent,0,17.967570842164125
261467.88,10,0,250420.03,0.1276,1,1,HR Agent,0,17.26431325936566
130135.35,9,1,250420.03,-1.3897,0,1,HR Agent,0,37.77140874526081
296256.76,8,0,250420.03,0.5296,0,1,HR Agent,0,11.217361406525672
179920.31,9,0,250420.03,-0.8145,0,1,HR Agent,0,11.053221904611288
331097.36,11,0,250420.03,0.9321,0,1,HR Agent,0,15.681923740394943
286350.97,9,0,250420.03,0.4151,0,1,HR Agent,0,10.043495162267725
240126.66,8,0,250420.03,-0.1189,0,2,HR Agent,0,24.631527040691005
233378.4,0,0,250420.03,-0.1969,3,1,HR Agent,0,49.26172748440618
222925.47,10,0,250420.03,-0.3177,0,1,HR Agent,0,9.351374279897628
238193.29,9,0,250420.03,-0.1413,0,1,HR Agent,0,8.908037449138517
250950.39,23,0,250420.03,0.0061,0,1,HR Agent,0,37.1003163171616
133200.7,11,0,250420.03,-1.3543,1,1,HR Agent,0,21.64657532067241
390981.1,8,0,250420.03,1.624,0,1,HR Agent,0,22.70733045512
225699.78,8,0,250420.03,-0.2856,0,1,HR Agent,0,10.930782223132706
355968.64,8,1,250420.03,1.2195,1,1,HR Agent,0,44.25188127288533
292975.45,6,0,250420.03,0.4917,0,1,HR Agent,0,19.76067141824913
262305.34,11,0,250420.03,0.1373,0,1,HR Agent,0,11.312833536933987
189672.57,11,1,250420.03,-0.7018,1,2,HR Agent,0,47.16620771227716
298222.35,9,0,250420.03,0.5523,2,1,HR Agent,0,27.76632455596021
153458.52,8,0,250420.03,-1.1203,0,1,HR Agent,0,13.223620806809022
302667.08,11,0,250420.03,0.6036,0,1,HR Agent,0,12.398635529850344
397202.73,0,1,250420.03,1.6959,2,1,HR Agent,0,61.658919449813475
346572.59,9,0,250420.03,1.1109,0,2,HR Agent,0,27.25436140816504
145202.59,11,0,250420.03,-1.2156,0,1,HR Agent,0,14.740236451980792
217236.77,8,0,250420.03,-0.3834,0,2,HR Agent,0,25.876889259612724
210591.84,8,0,250420.03,-0.4602,0,1,HR Agent,0,11.520028394279102
386002.31,9,0,250420.03,1.5665,0,1,HR Agent,0,20.488020909726224
219776.13,11,0,250420.03,-0.354,0,1,HR Agent,0,10.772035161011374
215341.66,10,0,250420.03,-0.4053,0,2,HR Agent,0,24.353328224044724
151244.48,8,0,250420.03,-1.1458,0,1,HR Agent,0,13.682788644384258
360963.28,10,0,250420.03,1.2772,0,3,HR Agent,0,45.45688368148533
272423.84,1,0,250420.03,0.2542,0,1,HR Agent,0,29.71680373766127
128260.24,9,0,250420.03,-1.4114,0,1,HR Agent,0,13.817286957551222
197101.83,8,0,250420.03,-0.616,0,3,HR Agent,0,43.888648776121755
161242.01,11,0,250420.03,-1.0303,1,1,HR Agent,0,18.51159510078443
285022.8,8,0,250420.03,0.3998,0,1,HR Agent,0,11.359083771048262
277952.98,23,0,250420.03,0.3181,0,2,HR Agent,0,46.6016637435899
367332.74,10,0,250420.03,1.3508,2,2,HR Agent,0,41.8529669355054
148752.29,8,0,250420.03,-1.1746,1,2,HR Agent,0,34.139082097025664
197845.09,11,1,250420.03,-0.6074,0,1,HR Agent,0,34.67984821598038
280703.19,8,0,250420.03,0.3499,2,1,HR Agent,0,29.108391894658936
301348.74,9,0,250420.03,0.5884,0,1,HR Agent,0,9.879812074068205
288482.37,9,0,250420.03,0.4398,0,2,HR Agent,0,23.386868160577322
102709.74,9,1,250420.03,-1.7066,0,1,HR Agent,0,39.72949907307154
233301.29,8,0,250420.03,-0.1978,0,1,HR Agent,0,11.11649520661543
189358.46,10,0,250420.03,-0.7055,0,1,HR Agent,0,11.129472249246476
140951.11,11,0,250420.03,-1.2648,0,1,HR Agent,0,14.906084445577616
358495.95,10,0,250420.03,1.2487,0,1,HR Agent,0,16.598620333387217
106742.44,8,0,250420.03,-1.66,0,1,HR Agent,0,18.80583463776373
180435.12,9,0,250420.03,-0.8086,1,1,HR Agent,0,17.592818902533935
242553.86,8,0,250420.03,-0.0909,0,1,HR Agent,0,10.469738936792172
329449.65,8,0,250420.03,0.9131,1,2,HR Agent,0,33.02659555730965
223601.72,10,0,250420.03,-0.3098,0,1,HR Agent,0,9.351374279897628
277079.7,11,0,250420.03,0.308,0,1,HR Agent,0,11.554709573769252
399104.76,8,0,250420.03,1.7178,1,1,HR Agent,0,30.831576646829195
118878.74,11,1,250420.03,-1.5198,0,1,HR Agent,0,37.365828574441636
231361.83,10,0,250420.03,-0.2202,0,1,HR Agent,0,9.74146931258586
285620.77,10,1,250420.03,0.4067,0,1,HR Agent,0,36.23985892668483
245329.36,23,0,250420.03,-0.0588,0,2,HR Agent,0,45.21936884499229
268730.76,11,0,250420.03,0.2116,0,1,HR Agent,0,11.37850770525317
265973.74,8,0,250420.03,0.1797,0,1,HR Agent,0,10.511777012121183
278586.7,8,0,250420.03,0.3254,2,1,HR Agent,0,28.99733667699824
192098.06,6,0,250420.03,-0.6738,0,1,HR Agent,0,18.98894086213947
303914.7,8,0,250420.03,0.6181,0,1,HR Agent,0,11.802265518984045
176473.03,11,0,250420.03,-0.8544,2,1,HR Agent,0,28.92016297135127
205583.0,10,0,250420.03,-0.518,0,1,HR Agent,0,10.818906679630425
285342.08,11,0,250420.03,0.4035,0,1,HR Agent,0,12.397425917168302
271293.57,8,0,250420.03,0.2412,1,2,HR Agent,0,30.76837256643553
221688.43,11,0,250420.03,-0.332,0,1,HR Agent,0,10.787609266247756
122580.39,11,0,250420.03,-1.477,1,1,HR Agent,0,22.178104550508838
252717.68,8,0,250420.03,0.0265,0,2,HR Agent,0,24.522009119994603
340818.31,9,0,250420.03,1.0444,0,1,HR Agent,0,14.207981463044527
340594.8,10,1,250420.03,1.0418,1,1,HR Agent,0,41.526428863474884
354093.97,9,0,250420.03,1.1978,0,1,HR Agent,0,15.742366578491119
133763.37,10,0,250420.03,-1.3478,0,3,HR Agent,0,43.737423345551406
238613.0,10,0,250420.03,-0.1364,0,1,HR Agent,0,9.324926923173226
186692.58,11,0,250420.03,-0.7363,2,1,HR Agent,0,28.857978795864458
237500.66,10,0,250420.03,-0.1493,1,1,HR Agent,0,16.25929404420742
383117.17,9,0,250420.03,1.5331,0,1,HR Agent,0,20.205298375013225
203008.8,9,0,250420.03,-0.5478,1,1,HR Agent,0,17.128539224816198
219600.4,9,1,250420.03,-0.3561,0,2,HR Agent,0,45.402303238788335
274457.49,8,0,250420.03,0.2777,0,1,HR Agent,0,10.541121483417971
342528.18,11,0,250420.03,1.0642,0,1,HR Agent,0,17.159407661985714
132045.35,8,0,250420.03,-1.3676,0,2,HR Agent,0,29.2129828421107
214246.19,10,0,250420.03,-0.4179,0,1,HR Agent,0,10.204254696312498
332921.72,10,0,250420.03,0.9532,0,1,HR Agent,0,14.346431420506212
260111.26,9,0,250420.03,0.112,1,1,HR Agent,0,16.98433245527371
179566.33,11,0,250420.03,-0.8186,3,1,HR Agent,0,36.06651887763659
194811.13,6,0,250420.03,-0.6425,0,1,HR Agent,0,19.261851402038733
337700.57,22,0,250420.03,1.0084,1,1,HR Agent,0,42.25483646973019
149999.59,8,0,250420.03,-1.1602,1,1,HR Agent,0,20.221548157299306
292002.92,11,0,250420.03,0.4804,0,1,HR Agent,0,12.014776154120144
341861.06,0,0,250420.03,1.0565,0,1,HR Agent,0,37.247269030153994
362751.48,9,0,250420.03,1.2978,0,1,HR Agent,0,17.002213125543154
198000.11,11,0,250420.03,-0.6056,0,1,HR Agent,0,11.862043190184101
151270.41,8,0,250420.03,-1.1455,2,1,HR Agent,0,29.875358888111915
350708.28,10,0,250420.03,1.1587,0,1,HR Agent,0,15.429137471978349
395975.55,10,0,250420.03,1.6817,0,1,HR Agent,0,22.343106515982704
149207.92,11,0,250420.03,-1.1694,3,1,HR Agent,0,36.66175358565638
141862.3,8,0,250420.03,-1.2542,0,2,HR Agent,0,28.15148793663138
237604.28,8,0,250420.03,-0.1481,1,2,HR Agent,0,30.088280711790606
219012.29,22,0,250420.03,-0.3629,0,1,HR Agent,0,33.95519076678306
186963.4,11,0,250420.03,-0.7332,0,1,HR Agent,0,12.546900297057483
280548.79,11,0,250420.03,0.3481,1,1,HR Agent,0,19.115011802918612
118361.96,0,0,250420.03,-1.5257,0,1,HR Agent,0,35.4726395843748
351960.18,22,0,250420.03,1.1732,1,2,HR Agent,0,51.06011413327192
153742.45,0,0,250420.03,-1.117,0,2,HR Agent,0,43.12531302638162
260392.39,9,0,250420.03,0.1152,0,1,HR Agent,0,9.021324216720117
175798.8,10,0,250420.03,-0.8621,0,1,HR Agent,0,11.4905190403766
256025.04,8,0,250420.03,0.0648,0,1,HR Agent,0,10.417514726331289
331051.73,9,0,250420.03,0.9316,0,1,HR Agent,0,12.954454188401854
